quote_date,region,desc,price
2020-01-01,South East,"Sugar, jam, syrups, chocolate and confectionery",438.18
2020-01-01,South East,Telephone and telefax equipment and services,2738.2200000000003
2020-01-01,South East,Tobacco,2844.54
2020-01-01,South East,Tools and equipment for house and garden,5348.599999999999
2020-01-01,South East,Vegetables including potatoes and tubers,1957.8700000000001
2020-01-01,South East,Wine,2128.59
2020-01-01,South West,Accommodation services,830.88
2020-01-01,South West,Appliances and products for personal care,5381.0
2020-01-01,South West,Beer,503.34000000000003
2020-01-01,South West,Books,1214.18
2020-01-01,South West,Bread and cereals,517.25
2020-01-01,South West,Canteens,155.54
2020-01-01,South West,Carpets and other floor coverings,5531.68
2020-01-01,South West,"Cleaning, repair and hire of clothing",626.85
2020-01-01,South West,"Coffee, tea and cocoa",330.22
2020-01-01,South West,Cultural services,187.57
2020-01-01,South West,Dental services,824.7
2020-01-01,South West,Domestic services and household services,2053.45
2020-01-01,South West,Equipment for sport and open-air recreation,3702.93
2020-01-01,South West,Fish,652.1
2020-01-01,South West,Food products nec,673.72
2020-01-01,South West,Footwear including repairs,25237.600000000002
2020-01-01,South West,Fruit,2247.1
2020-01-01,South West,Fuels and lubricants,148.13
2020-01-01,South West,Furniture and furnishings,180536.85
2020-01-01,South West,"Games, toys and hobbies",2589.89
2020-01-01,South West,"Gardens, plants and flowers",336.12
2020-01-01,South West,Garments,41959.72
2020-01-01,South West,"Glassware, tableware and household utensils",4114.0599999999995
2020-01-01,South West,Hairdressing and personal grooming establishments,2856.45
2020-01-01,South West,Hospital services,21872.54
2020-01-01,South West,Household textiles,10106.32
2020-01-01,South West,"Jewellery, clocks and watches",45835.12
2020-01-01,South West,Liquid Fuels,7763.22
2020-01-01,South West,Maintenance and repairs,9196.07
2020-01-01,South West,Major appliances and small electric goods,47897.21
2020-01-01,South West,Major durables for in/outdoor recreation,1713.52
2020-01-01,South West,Materials for maintenance and repair,1349.49
2020-01-01,South West,Meat,2692.59
2020-01-01,South West,Medical services and paramedical services,957.0
2020-01-01,South West,"Milk, cheese and eggs",1002.02
2020-01-01,South West,"Mineral waters, soft drinks and juices",390.75
2020-01-01,South West,"Misc. printed matter, stationery, drawing materials",660.19
2020-01-01,South West,Motorcycles and bicycles,12897.91
2020-01-01,South West,Non-durable household goods,477.85
2020-01-01,South West,Oils and fats,225.57
2020-01-01,South West,Other clothing and clothing accessories,2215.9700000000003
2020-01-01,South West,Other medical and therapeutic equipment,1555.19
2020-01-01,South West,Other personal effects,2905.36
2020-01-01,South West,Other services,4784.12
2020-01-01,South West,Other services nec,218173.88
2020-01-01,South West,Passenger transport by road,7368.61
2020-01-01,South West,"Pets, related products and services",1441.07
2020-01-01,South West,Pharmaceutical products,312.26
2020-01-01,South West,"Photographic, cinematographic and optical equipment",3319.69
2020-01-01,South West,Reception and reproduction of sound and pictures,24755.54
2020-01-01,South West,Recording media,474.05
2020-01-01,South West,Recreational and sporting services,4589.22
2020-01-01,South West,Repair of audio-visual equipment & related products,331.0
2020-01-01,South West,Repair of household appliances,866.6
2020-01-01,South West,Restaurants & cafes,4380.95
2020-01-01,South West,Services for maintenance and repair,2985.98
2020-01-01,South West,Social protection,26582.66
2020-01-01,South West,Solid Fuels,504.30999999999995
2020-01-01,South West,Spare parts and accessories,3588.67
2020-01-01,South West,Spirits,1805.29
2020-01-01,South West,"Sugar, jam, syrups, chocolate and confectionery",308.88
2020-01-01,South West,Telephone and telefax equipment and services,2078.32
2020-01-01,South West,Tobacco,1796.76
2020-01-01,South West,Tools and equipment for house and garden,3277.84
2020-01-01,South West,Vegetables including potatoes and tubers,1236.46
2020-01-01,South West,Wine,1400.15
2020-01-01,Wales,Accommodation services,228.0
2020-01-01,Wales,Appliances and products for personal care,3984.48
2020-01-01,Wales,Beer,396.58
2020-01-01,Wales,Books,651.61
2020-01-01,Wales,Bread and cereals,350.95
2020-01-01,Wales,Canteens,71.25
2020-01-01,Wales,Carpets and other floor coverings,3348.66
2020-01-01,Wales,"Cleaning, repair and hire of clothing",327.53000000000003
2020-01-01,Wales,"Coffee, tea and cocoa",257.27
2020-01-01,Wales,Cultural services,59.69
2020-01-01,Wales,Dental services,291.0
2020-01-01,Wales,Domestic services and household services,274.1
2020-01-01,Wales,Equipment for sport and open-air recreation,1563.95
2020-01-01,Wales,Fish,550.9300000000001
2020-01-01,Wales,Food products nec,514.33
2020-01-01,Wales,Footwear including repairs,14090.22
2020-01-01,Wales,Fruit,1216.27
2020-01-01,Wales,Fuels and lubricants,61.269999999999996
2020-01-01,Wales,Furniture and furnishings,78518.0
2020-01-01,Wales,"Games, toys and hobbies",1976.92
2020-01-01,Wales,"Gardens, plants and flowers",188.91
2020-01-01,Wales,Garments,23626.920000000002
2020-01-01,Wales,"Glassware, tableware and household utensils",2678.92
2020-01-01,Wales,Hairdressing and personal grooming establishments,992.6
2020-01-01,Wales,Hospital services,11642.82
2020-01-01,Wales,Household textiles,5474.86
2020-01-01,Wales,"Jewellery, clocks and watches",25016.79
2020-01-01,Wales,Liquid Fuels,2887.83
2020-01-01,Wales,Maintenance and repairs,6068.4400000000005
2020-01-01,Wales,Major appliances and small electric goods,31468.16
2020-01-01,Wales,Major durables for in/outdoor recreation,599.94
2020-01-01,Wales,Materials for maintenance and repair,935.62
2020-01-01,Wales,Meat,1636.93
2020-01-01,Wales,Medical services and paramedical services,577.0
2020-01-01,Wales,"Milk, cheese and eggs",600.16
2020-01-01,Wales,"Mineral waters, soft drinks and juices",278.73
2020-01-01,Wales,"Misc. printed matter, stationery, drawing materials",479.94000000000005
2020-01-01,Wales,Motorcycles and bicycles,7427.92
2020-01-01,Wales,Non-durable household goods,271.2
2020-01-01,Wales,Oils and fats,169.61
2020-01-01,Wales,Other clothing and clothing accessories,1358.56
2020-01-01,Wales,Other medical and therapeutic equipment,738.12
2020-01-01,Wales,Other personal effects,2875.8
2020-01-01,Wales,Other services,2123.07
2020-01-01,Wales,Other services nec,89147.79999999999
2020-01-01,Wales,Passenger transport by road,2628.5
2020-01-01,Wales,"Pets, related products and services",636.9300000000001
2020-01-01,Wales,Pharmaceutical products,224.22
2020-01-01,Wales,"Photographic, cinematographic and optical equipment",3319.69
2020-01-01,Wales,Reception and reproduction of sound and pictures,22301.12
2020-01-01,Wales,Recording media,367.4
2020-01-01,Wales,Recreational and sporting services,2771.51
2020-01-01,Wales,Repair of audio-visual equipment & related products,172.4
2020-01-01,Wales,Repair of household appliances,243.0
2020-01-01,Wales,Restaurants & cafes,2279.64
2020-01-01,Wales,Services for maintenance and repair,668.3
2020-01-01,Wales,Social protection,7274.799999999999
2020-01-01,Wales,Solid Fuels,152.25
2020-01-01,Wales,Spare parts and accessories,1716.23
2020-01-01,Wales,Spirits,1118.82
2020-01-01,Wales,"Sugar, jam, syrups, chocolate and confectionery",184.32
2020-01-01,Wales,Telephone and telefax equipment and services,1753.3600000000001
2020-01-01,Wales,Tobacco,838.62
2020-01-01,Wales,Tools and equipment for house and garden,2032.8600000000001
2020-01-01,Wales,Vegetables including potatoes and tubers,726.9399999999999
2020-01-01,Wales,Wine,939.38
2020-01-01,West Midlands,Accommodation services,1334.8
2020-01-01,West Midlands,Appliances and products for personal care,4734.43
2020-01-01,West Midlands,Beer,483.26
2020-01-01,West Midlands,Books,1146.5
2020-01-01,West Midlands,Bread and cereals,481.21000000000004
2020-01-01,West Midlands,Canteens,124.48
2020-01-01,West Midlands,Carpets and other floor coverings,6268.3099999999995
2020-01-01,West Midlands,"Cleaning, repair and hire of clothing",876.4100000000001
2020-01-01,West Midlands,"Coffee, tea and cocoa",303.40999999999997
2020-01-01,West Midlands,Cultural services,184.31
2020-01-01,West Midlands,Dental services,426.92
2020-01-01,West Midlands,Domestic services and household services,338.35
2020-01-01,West Midlands,Equipment for sport and open-air recreation,2217.42
2020-01-01,West Midlands,Fish,751.79
2020-01-01,West Midlands,Food products nec,729.9
2020-01-01,West Midlands,Footwear including repairs,23333.82
2020-01-01,West Midlands,Fruit,2183.63
2020-01-01,West Midlands,Fuels and lubricants,84.19
2020-01-01,West Midlands,Furniture and furnishings,173780.74
2020-01-01,West Midlands,"Games, toys and hobbies",2217.43
2020-01-01,West Midlands,"Gardens, plants and flowers",239.06
2020-01-01,West Midlands,Garments,40370.97
2020-01-01,West Midlands,"Glassware, tableware and household utensils",3097.16
2020-01-01,West Midlands,Hairdressing and personal grooming establishments,2544.3
2020-01-01,West Midlands,Hospital services,15833.380000000001
2020-01-01,West Midlands,Household textiles,8882.539999999999
2020-01-01,West Midlands,"Jewellery, clocks and watches",50798.56
2020-01-01,West Midlands,Liquid Fuels,3139.1
2020-01-01,West Midlands,Maintenance and repairs,9554.009999999998
2020-01-01,West Midlands,Major appliances and small electric goods,44437.42
2020-01-01,West Midlands,Major durables for in/outdoor recreation,755.71
2020-01-01,West Midlands,Materials for maintenance and repair,1407.9
2020-01-01,West Midlands,Meat,2483.23
2020-01-01,West Midlands,Medical services and paramedical services,945.0
2020-01-01,West Midlands,"Milk, cheese and eggs",911.4499999999999
2020-01-01,West Midlands,"Mineral waters, soft drinks and juices",379.15
2020-01-01,West Midlands,"Misc. printed matter, stationery, drawing materials",702.69
2020-01-01,West Midlands,Motorcycles and bicycles,11736.82
2020-01-01,West Midlands,Non-durable household goods,412.85
2020-01-01,West Midlands,Oils and fats,216.44
2020-01-01,West Midlands,Other clothing and clothing accessories,1891.11
2020-01-01,West Midlands,Other medical and therapeutic equipment,1612.0900000000001
2020-01-01,West Midlands,Other personal effects,4333.63
2020-01-01,West Midlands,Other services,3528.0
2020-01-01,West Midlands,Other services nec,110892.18
2020-01-01,West Midlands,Passenger transport by road,5365.23
2020-01-01,West Midlands,"Pets, related products and services",948.61
2020-01-01,West Midlands,Pharmaceutical products,297.38
2020-01-01,West Midlands,"Photographic, cinematographic and optical equipment",3319.69
2020-01-01,West Midlands,Reception and reproduction of sound and pictures,32461.85
2020-01-01,West Midlands,Recording media,464.78
2020-01-01,West Midlands,Recreational and sporting services,3445.0
2020-01-01,West Midlands,Repair of audio-visual equipment & related products,429.0
2020-01-01,West Midlands,Repair of household appliances,633.0
2020-01-01,West Midlands,Restaurants & cafes,4235.55
2020-01-01,West Midlands,Services for maintenance and repair,2806.9500000000003
2020-01-01,West Midlands,Social protection,16740.9
2020-01-01,West Midlands,Solid Fuels,247.95999999999998
2020-01-01,West Midlands,Spare parts and accessories,3470.62
2020-01-01,West Midlands,Spirits,1600.49
2020-01-01,West Midlands,"Sugar, jam, syrups, chocolate and confectionery",268.83
2020-01-01,West Midlands,Telephone and telefax equipment and services,1999.42
2020-01-01,West Midlands,Tobacco,1582.42
2020-01-01,West Midlands,Tools and equipment for house and garden,2828.26
2020-01-01,West Midlands,Vegetables including potatoes and tubers,1169.94
2020-01-01,West Midlands,Wine,1418.51
2020-01-01,Yorkshire and Humber,Accommodation services,685.1
2020-01-01,Yorkshire and Humber,Appliances and products for personal care,5122.59
2020-01-01,Yorkshire and Humber,Beer,476.04
2020-01-01,Yorkshire and Humber,Books,1092.25
2020-01-01,Yorkshire and Humber,Bread and cereals,501.87
2020-01-01,Yorkshire and Humber,Canteens,124.32
2020-01-01,Yorkshire and Humber,Carpets and other floor coverings,6228.2
2020-01-01,Yorkshire and Humber,"Cleaning, repair and hire of clothing",681.35
2020-01-01,Yorkshire and Humber,"Coffee, tea and cocoa",302.13
2020-01-01,Yorkshire and Humber,Cultural services,184.68
2020-01-01,Yorkshire and Humber,Dental services,406.9
2020-01-01,Yorkshire and Humber,Domestic services and household services,314.35
2020-01-01,Yorkshire and Humber,Equipment for sport and open-air recreation,2382.54
2020-01-01,Yorkshire and Humber,Fish,731.4300000000001
2020-01-01,Yorkshire and Humber,Food products nec,725.04
2020-01-01,Yorkshire and Humber,Footwear including repairs,31634.760000000002
2020-01-01,Yorkshire and Humber,Fruit,2231.39
2020-01-01,Yorkshire and Humber,Fuels and lubricants,92.67999999999999
2020-01-01,Yorkshire and Humber,Furniture and furnishings,180659.8
2020-01-01,Yorkshire and Humber,"Games, toys and hobbies",2840.5
2020-01-01,Yorkshire and Humber,"Gardens, plants and flowers",216.88
2020-01-01,Yorkshire and Humber,Garments,49415.09
2020-01-01,Yorkshire and Humber,"Glassware, tableware and household utensils",3646.1800000000003
2020-01-01,Yorkshire and Humber,Hairdressing and personal grooming establishments,2436.4
2020-01-01,Yorkshire and Humber,Hospital services,15980.46
2020-01-01,Yorkshire and Humber,Household textiles,9015.44
2020-01-01,Yorkshire and Humber,"Jewellery, clocks and watches",82018.17
2020-01-01,Yorkshire and Humber,Liquid Fuels,5162.9800000000005
2020-01-01,Yorkshire and Humber,Maintenance and repairs,6720.16
2020-01-01,Yorkshire and Humber,Major appliances and small electric goods,49513.49
2020-01-01,Yorkshire and Humber,Major durables for in/outdoor recreation,1300.68
2020-01-01,Yorkshire and Humber,Materials for maintenance and repair,1328.06
2020-01-01,Yorkshire and Humber,Meat,2468.06
2020-01-01,Yorkshire and Humber,Medical services and paramedical services,977.0
2020-01-01,Yorkshire and Humber,"Milk, cheese and eggs",918.5799999999999
